ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),id
-0.0405,0.9995,0.0366,1.2207,0.9155,-1.0986,19
-0.0405,0.9995,0.0366,1.2207,0.9155,-1.0986,19
-0.0405,0.9995,0.0366,1.2207,0.9155,-1.0986,19
-0.0464,1.0015,0.0376,-0.3662,0.1221,-0.6104,19
-0.0464,1.0015,0.0376,-0.3662,0.1221,-0.6104,19
-0.0464,1.0015,0.0376,-0.3662,0.1221,-0.6104,19
-0.0464,1.0015,0.0376,-0.3662,0.1221,-0.6104,19
-0.0483,1.0,0.0439,-1.2207,-1.3428,-0.6104,19
-0.0483,1.0,0.0439,-1.2207,-1.3428,-0.6104,19
-0.0483,1.0,0.0439,-1.2207,-1.3428,-0.6104,19
-0.0483,1.0,0.0439,-1.2207,-1.3428,-0.6104,19
-0.0435,0.9902,0.0488,-1.709,-1.4648,-1.4648,19
-0.0435,0.9902,0.0488,-1.709,-1.4648,-1.4648,19
-0.0435,0.9902,0.0488,-1.709,-1.4648,-1.4648,19
-0.0435,0.9902,0.0488,-1.709,-1.4648,-1.4648,19
-0.0449,0.9854,0.0454,-1.8921,-1.4648,-1.4648,19
-0.0449,0.9854,0.0454,-1.8921,-1.4648,-1.4648,19
-0.0449,0.9854,0.0454,-1.8921,-1.4648,-1.4648,19
-0.0449,0.9854,0.0454,-1.8921,-1.4648,-1.4648,19
-0.0449,0.9849,0.0513,-2.0142,-2.6245,-0.6104,19
-0.0449,0.9849,0.0513,-2.0142,-2.6245,-0.6104,19
-0.0449,0.9849,0.0513,-2.0142,-2.6245,-0.6104,19
-0.0449,0.9849,0.0513,-2.0142,-2.6245,-0.6104,19
-0.0498,0.9829,0.0537,-1.77,-3.8452,-0.4272,19
-0.0498,0.9829,0.0537,-1.77,-3.8452,-0.4272,19
-0.0498,0.9829,0.0537,-1.77,-3.8452,-0.4272,19
-0.0498,0.9829,0.0537,-1.77,-3.8452,-0.4272,19
-0.0503,0.9844,0.0508,-1.4038,-4.3945,-0.6104,19
-0.0503,0.9844,0.0508,-1.4038,-4.3945,-0.6104,19
-0.0503,0.9844,0.0508,-1.4038,-4.3945,-0.6104,19
-0.0503,0.9844,0.0508,-1.4038,-4.3945,-0.6104,19
-0.0518,0.9878,0.0508,-0.5493,-5.7373,-0.9766,19
-0.0518,0.9878,0.0508,-0.5493,-5.7373,-0.9766,19
-0.0518,0.9878,0.0508,-0.5493,-5.7373,-0.9766,19
-0.0518,0.9878,0.0508,-0.5493,-5.7373,-0.9766,19
-0.0459,0.9897,0.043,-1.6479,-5.6152,-1.4648,19
-0.0459,0.9897,0.043,-1.6479,-5.6152,-1.4648,19
-0.0459,0.9897,0.043,-1.6479,-5.6152,-1.4648,19
-0.0459,0.9897,0.043,-1.6479,-5.6152,-1.4648,19
-0.0459,0.9897,0.043,-1.6479,-5.6152,-1.4648,19
-0.042,0.9922,0.0439,-1.6479,-6.3477,-1.4038,19
-0.042,0.9922,0.0439,-1.6479,-6.3477,-1.4038,19
-0.042,0.9922,0.0439,-1.6479,-6.3477,-1.4038,19
-0.042,0.9922,0.0439,-1.6479,-6.3477,-1.4038,19
-0.0356,0.9932,0.0449,-1.4038,-6.5918,-1.4038,19
-0.0356,0.9932,0.0449,-1.4038,-6.5918,-1.4038,19
-0.0356,0.9932,0.0449,-1.4038,-6.5918,-1.4038,19
-0.0356,0.9932,0.0449,-1.4038,-6.5918,-1.4038,19
-0.0298,0.9897,0.0508,-1.77,-6.7139,-1.6479,19
-0.0298,0.9897,0.0508,-1.77,-6.7139,-1.6479,19
-0.0298,0.9897,0.0508,-1.77,-6.7139,-1.6479,19
-0.0298,0.9897,0.0508,-1.77,-6.7139,-1.6479,19
-0.0254,0.9937,0.0396,-0.7935,-5.9204,-1.2817,19
-0.0254,0.9937,0.0396,-0.7935,-5.9204,-1.2817,19
-0.0254,0.9937,0.0396,-0.7935,-5.9204,-1.2817,19
-0.0254,0.9937,0.0396,-0.7935,-5.9204,-1.2817,19
-0.0303,1.0,0.0479,-1.4038,-5.6763,-1.5259,19
-0.0303,1.0,0.0479,-1.4038,-5.6763,-1.5259,19
-0.0303,1.0,0.0479,-1.4038,-5.6763,-1.5259,19
-0.0303,1.0,0.0479,-1.4038,-5.6763,-1.5259,19
-0.0386,0.9927,0.0459,-1.2817,-4.7607,-1.9531,19
-0.0386,0.9927,0.0459,-1.2817,-4.7607,-1.9531,19
-0.0386,0.9927,0.0459,-1.2817,-4.7607,-1.9531,19
-0.0386,0.9927,0.0459,-1.2817,-4.7607,-1.9531,19
-0.0386,0.9922,0.0483,-1.1597,-4.0894,-1.5869,19
-0.0386,0.9922,0.0483,-1.1597,-4.0894,-1.5869,19
-0.0386,0.9922,0.0483,-1.1597,-4.0894,-1.5869,19
-0.0386,0.9922,0.0483,-1.1597,-4.0894,-1.5869,19
-0.0337,0.9956,0.0532,-1.4648,-3.418,-1.4038,19
-0.0337,0.9956,0.0532,-1.4648,-3.418,-1.4038,19
-0.0337,0.9956,0.0532,-1.4648,-3.418,-1.4038,19
-0.0337,0.9956,0.0532,-1.4648,-3.418,-1.4038,19
-0.0361,0.9927,0.0586,-2.0142,-2.7466,-1.77,19
-0.0361,0.9927,0.0586,-2.0142,-2.7466,-1.77,19
-0.0361,0.9927,0.0586,-2.0142,-2.7466,-1.77,19
-0.0361,0.9927,0.0586,-2.0142,-2.7466,-1.77,19
-0.0366,0.9873,0.0557,-1.0376,-3.2959,-1.8311,19
-0.0366,0.9873,0.0557,-1.0376,-3.2959,-1.8311,19
-0.0366,0.9873,0.0557,-1.0376,-3.2959,-1.8311,19
-0.0366,0.9873,0.0557,-1.0376,-3.2959,-1.8311,19
-0.0352,0.9878,0.0532,-1.4648,-3.418,-1.2817,19
-0.0352,0.9878,0.0532,-1.4648,-3.418,-1.2817,19
-0.0352,0.9878,0.0532,-1.4648,-3.418,-1.2817,19
-0.0352,0.9878,0.0532,-1.4648,-3.418,-1.2817,19
-0.0356,0.9883,0.0557,-1.4648,-3.2349,-1.0376,19
-0.0356,0.9883,0.0557,-1.4648,-3.2349,-1.0376,19
-0.0356,0.9883,0.0557,-1.4648,-3.2349,-1.0376,19
-0.0356,0.9883,0.0557,-1.4648,-3.2349,-1.0376,19
-0.0386,0.9932,0.0605,-0.1221,-2.9907,-1.4648,19
-0.0386,0.9932,0.0605,-0.1221,-2.9907,-1.4648,19
-0.0386,0.9932,0.0605,-0.1221,-2.9907,-1.4648,19
-0.0386,0.9932,0.0605,-0.1221,-2.9907,-1.4648,19
-0.0391,0.9902,0.0591,0.2441,-1.8921,-1.709,19
-0.0391,0.9902,0.0591,0.2441,-1.8921,-1.709,19
-0.0391,0.9902,0.0591,0.2441,-1.8921,-1.709,19
-0.0391,0.9902,0.0591,0.2441,-1.8921,-1.709,19
-0.04,0.9858,0.0625,-0.1221,-0.6714,-1.709,19
-0.04,0.9858,0.0625,-0.1221,-0.6714,-1.709,19
-0.04,0.9858,0.0625,-0.1221,-0.6714,-1.709,19
-0.04,0.9858,0.0625,-0.1221,-0.6714,-1.709,19
-0.0322,0.9805,0.0713,-0.7324,2.2583,-1.4038,19
-0.0322,0.9805,0.0713,-0.7324,2.2583,-1.4038,19
-0.0322,0.9805,0.0713,-0.7324,2.2583,-1.4038,19
-0.0322,0.9805,0.0713,-0.7324,2.2583,-1.4038,19
-0.0303,0.9819,0.0757,-0.5493,6.5918,-0.7324,19
-0.0303,0.9819,0.0757,-0.5493,6.5918,-0.7324,19
-0.0303,0.9819,0.0757,-0.5493,6.5918,-0.7324,19
-0.0303,0.9819,0.0757,-0.5493,6.5918,-0.7324,19
-0.0347,0.9844,0.0757,-1.0986,9.8267,0.0,19
-0.0347,0.9844,0.0757,-1.0986,9.8267,0.0,19
-0.0347,0.9844,0.0757,-1.0986,9.8267,0.0,19
-0.0347,0.9844,0.0757,-1.0986,9.8267,0.0,19
-0.0513,0.9873,0.0684,-0.4883,10.3149,1.0376,19
-0.0513,0.9873,0.0684,-0.4883,10.3149,1.0376,19
-0.0513,0.9873,0.0684,-0.4883,10.3149,1.0376,19
-0.0513,0.9873,0.0684,-0.4883,10.3149,1.0376,19
-0.0571,0.9878,0.0732,-0.3052,8.4839,1.8921,19
-0.0571,0.9878,0.0732,-0.3052,8.4839,1.8921,19
-0.0571,0.9878,0.0732,-0.3052,8.4839,1.8921,19
-0.0571,0.9878,0.0732,-0.3052,8.4839,1.8921,19
-0.0591,0.9829,0.0669,-0.6104,6.897,1.8921,19
-0.0591,0.9829,0.0669,-0.6104,6.897,1.8921,19
-0.0591,0.9829,0.0669,-0.6104,6.897,1.8921,19
-0.0591,0.9829,0.0669,-0.6104,6.897,1.8921,19
-0.0552,0.9844,0.0654,-1.6479,6.5918,1.4038,19
-0.0552,0.9844,0.0654,-1.6479,6.5918,1.4038,19
-0.0552,0.9844,0.0654,-1.6479,6.5918,1.4038,19
-0.0552,0.9844,0.0654,-1.6479,6.5918,1.4038,19
-0.0454,0.9912,0.0684,-2.5024,6.0425,0.8545,19
-0.0454,0.9912,0.0684,-2.5024,6.0425,0.8545,19
-0.0454,0.9912,0.0684,-2.5024,6.0425,0.8545,19
-0.0454,0.9912,0.0684,-2.5024,6.0425,0.8545,19
-0.0376,0.9888,0.0728,-2.1362,5.5542,-0.3052,19
-0.0376,0.9888,0.0728,-2.1362,5.5542,-0.3052,19
-0.0376,0.9888,0.0728,-2.1362,5.5542,-0.3052,19
-0.0376,0.9888,0.0728,-2.1362,5.5542,-0.3052,19
-0.0449,0.9888,0.064,-1.0376,6.2256,-1.2207,19
-0.0449,0.9888,0.064,-1.0376,6.2256,-1.2207,19
-0.0449,0.9888,0.064,-1.0376,6.2256,-1.2207,19
-0.0449,0.9888,0.064,-1.0376,6.2256,-1.2207,19
-0.0562,0.9912,0.0557,-0.4883,4.7607,-0.7324,19
-0.0562,0.9912,0.0557,-0.4883,4.7607,-0.7324,19
-0.0562,0.9912,0.0557,-0.4883,4.7607,-0.7324,19
-0.0562,0.9912,0.0557,-0.4883,4.7607,-0.7324,19
-0.0562,0.9912,0.0557,-0.4883,4.7607,-0.7324,19
-0.0522,0.9897,0.0605,-0.9155,1.8921,0.0,19
-0.0522,0.9897,0.0605,-0.9155,1.8921,0.0,19
-0.0522,0.9897,0.0605,-0.9155,1.8921,0.0,19
-0.0522,0.9897,0.0605,-0.9155,1.8921,0.0,19
-0.0415,0.9868,0.061,-0.6104,1.1597,-0.2441,19
-0.0415,0.9868,0.061,-0.6104,1.1597,-0.2441,19
-0.0415,0.9868,0.061,-0.6104,1.1597,-0.2441,19
-0.0415,0.9868,0.061,-0.6104,1.1597,-0.2441,19
-0.0405,0.9932,0.0581,0.4272,1.5259,-0.9155,19
-0.0405,0.9932,0.0581,0.4272,1.5259,-0.9155,19
-0.0405,0.9932,0.0581,0.4272,1.5259,-0.9155,19
-0.0405,0.9932,0.0581,0.4272,1.5259,-0.9155,19
-0.0493,0.9946,0.0522,0.9766,1.0986,-1.3428,19
-0.0493,0.9946,0.0522,0.9766,1.0986,-1.3428,19
-0.0493,0.9946,0.0522,0.9766,1.0986,-1.3428,19
-0.0493,0.9946,0.0522,0.9766,1.0986,-1.3428,19
-0.0469,0.9922,0.0493,0.6714,0.6714,-0.7935,19
-0.0469,0.9922,0.0493,0.6714,0.6714,-0.7935,19
-0.0469,0.9922,0.0493,0.6714,0.6714,-0.7935,19
-0.0469,0.9922,0.0493,0.6714,0.6714,-0.7935,19
-0.0386,0.9922,0.0508,-0.2441,1.8921,-0.6104,19
-0.0386,0.9922,0.0508,-0.2441,1.8921,-0.6104,19
-0.0386,0.9922,0.0508,-0.2441,1.8921,-0.6104,19
-0.0386,0.9922,0.0508,-0.2441,1.8921,-0.6104,19
-0.0435,0.9937,0.0518,0.3052,2.9907,-0.9155,19
-0.0435,0.9937,0.0518,0.3052,2.9907,-0.9155,19
-0.0435,0.9937,0.0518,0.3052,2.9907,-0.9155,19
-0.0435,0.9937,0.0518,0.3052,2.9907,-0.9155,19
-0.0474,0.9976,0.0469,0.5493,3.1738,-1.3428,19
-0.0474,0.9976,0.0469,0.5493,3.1738,-1.3428,19
-0.0474,0.9976,0.0469,0.5493,3.1738,-1.3428,19
-0.0474,0.9976,0.0469,0.5493,3.1738,-1.3428,19
-0.0459,1.0024,0.0518,-0.5493,3.418,-1.4648,19
-0.0459,1.0024,0.0518,-0.5493,3.418,-1.4648,19
-0.0459,1.0024,0.0518,-0.5493,3.418,-1.4648,19
-0.0459,1.0024,0.0518,-0.5493,3.418,-1.4648,19
-0.0435,1.0029,0.0542,-1.4038,4.1504,-1.6479,19
-0.0435,1.0029,0.0542,-1.4038,4.1504,-1.6479,19
-0.0435,1.0029,0.0542,-1.4038,4.1504,-1.6479,19
-0.0435,1.0029,0.0542,-1.4038,4.1504,-1.6479,19
-0.041,0.9985,0.0674,-1.77,4.8828,-2.2583,19
-0.041,0.9985,0.0674,-1.77,4.8828,-2.2583,19
-0.041,0.9985,0.0674,-1.77,4.8828,-2.2583,19
-0.041,0.9985,0.0674,-1.77,4.8828,-2.2583,19
-0.0381,0.999,0.0698,-1.0986,4.4556,-2.1973,19
-0.0381,0.999,0.0698,-1.0986,4.4556,-2.1973,19
-0.0381,0.999,0.0698,-1.0986,4.4556,-2.1973,19
-0.0381,0.999,0.0698,-1.0986,4.4556,-2.1973,19
-0.0186,1.0059,0.0767,-2.2583,6.3477,-1.9531,19
-0.0186,1.0059,0.0767,-2.2583,6.3477,-1.9531,19
-0.0186,1.0059,0.0767,-2.2583,6.3477,-1.9531,19
-0.0186,1.0059,0.0767,-2.2583,6.3477,-1.9531,19
-0.0181,1.0044,0.083,-2.4414,9.4604,-1.8311,19
-0.0181,1.0044,0.083,-2.4414,9.4604,-1.8311,19
-0.0181,1.0044,0.083,-2.4414,9.4604,-1.8311,19
-0.0181,1.0044,0.083,-2.4414,9.4604,-1.8311,19
-0.0371,0.999,0.0791,-0.6104,10.3149,-1.709,19
-0.0371,0.999,0.0791,-0.6104,10.3149,-1.709,19
-0.0371,0.999,0.0791,-0.6104,10.3149,-1.709,19
-0.0371,0.999,0.0791,-0.6104,10.3149,-1.709,19
-0.0615,0.9922,0.0708,0.3052,9.2773,-1.1597,19
-0.0615,0.9922,0.0708,0.3052,9.2773,-1.1597,19
-0.0615,0.9922,0.0708,0.3052,9.2773,-1.1597,19
-0.0615,0.9922,0.0708,0.3052,9.2773,-1.1597,19
-0.0742,0.9844,0.0664,0.3052,7.2021,-0.4883,19
-0.0742,0.9844,0.0664,0.3052,7.2021,-0.4883,19
-0.0742,0.9844,0.0664,0.3052,7.2021,-0.4883,19
-0.0742,0.9844,0.0664,0.3052,7.2021,-0.4883,19
-0.0703,0.9849,0.0605,0.061,7.1411,-1.0376,19
-0.0703,0.9849,0.0605,0.061,7.1411,-1.0376,19
-0.0703,0.9849,0.0605,0.061,7.1411,-1.0376,19
-0.0703,0.9849,0.0605,0.061,7.1411,-1.0376,19
-0.0586,0.9946,0.0532,-0.5493,8.3008,-2.3804,19
-0.0586,0.9946,0.0532,-0.5493,8.3008,-2.3804,19
-0.0586,0.9946,0.0532,-0.5493,8.3008,-2.3804,19
-0.0586,0.9946,0.0532,-0.5493,8.3008,-2.3804,19
-0.0522,1.0083,0.0615,-2.1362,12.4512,-3.9673,19
-0.0522,1.0083,0.0615,-2.1362,12.4512,-3.9673,19
-0.0522,1.0083,0.0615,-2.1362,12.4512,-3.9673,19
-0.0522,1.0083,0.0615,-2.1362,12.4512,-3.9673,19
-0.0532,1.0078,0.0718,-2.3193,15.1978,-4.2725,19
-0.0532,1.0078,0.0718,-2.3193,15.1978,-4.2725,19
-0.0532,1.0078,0.0718,-2.3193,15.1978,-4.2725,19
-0.0532,1.0078,0.0718,-2.3193,15.1978,-4.2725,19
-0.0576,0.9805,0.0718,-0.061,13.7329,-2.9907,19
-0.0576,0.9805,0.0718,-0.061,13.7329,-2.9907,19
-0.0576,0.9805,0.0718,-0.061,13.7329,-2.9907,19
-0.0576,0.9805,0.0718,-0.061,13.7329,-2.9907,19
-0.0811,0.96,0.0728,0.7935,10.498,-0.3052,19
-0.0811,0.96,0.0728,0.7935,10.498,-0.3052,19
-0.0811,0.96,0.0728,0.7935,10.498,-0.3052,19
-0.0811,0.96,0.0728,0.7935,10.498,-0.3052,19
-0.0991,0.9629,0.0762,1.3428,8.3618,1.77,19
-0.0991,0.9629,0.0762,1.3428,8.3618,1.77,19
-0.0991,0.9629,0.0762,1.3428,8.3618,1.77,19
-0.0991,0.9629,0.0762,1.3428,8.3618,1.77,19
-0.0889,0.9854,0.0635,2.1973,8.606,1.4038,19
-0.0889,0.9854,0.0635,2.1973,8.606,1.4038,19
-0.0889,0.9854,0.0635,2.1973,8.606,1.4038,19
-0.0889,0.9854,0.0635,2.1973,8.606,1.4038,19
-0.0674,0.9985,0.04,1.5869,8.728,1.0986,19
-0.0674,0.9985,0.04,1.5869,8.728,1.0986,19
-0.0674,0.9985,0.04,1.5869,8.728,1.0986,19
-0.0674,0.9985,0.04,1.5869,8.728,1.0986,19
-0.0674,0.9985,0.04,1.5869,8.728,1.0986,19
-0.062,1.0015,0.0439,-1.2207,7.3853,2.9907,19
-0.062,1.0015,0.0439,-1.2207,7.3853,2.9907,19
-0.062,1.0015,0.0439,-1.2207,7.3853,2.9907,19
-0.062,1.0015,0.0439,-1.2207,7.3853,2.9907,19
-0.0586,0.9966,0.0498,-2.4414,5.9204,5.127,19
-0.0586,0.9966,0.0498,-2.4414,5.9204,5.127,19
-0.0586,0.9966,0.0498,-2.4414,5.9204,5.127,19
-0.0586,0.9966,0.0498,-2.4414,5.9204,5.127,19
-0.0679,0.9971,0.0522,-2.5024,4.6387,5.7983,19
-0.0679,0.9971,0.0522,-2.5024,4.6387,5.7983,19
-0.0679,0.9971,0.0522,-2.5024,4.6387,5.7983,19
-0.0679,0.9971,0.0522,-2.5024,4.6387,5.7983,19
-0.0674,0.9902,0.063,-3.7231,4.1504,4.6997,19
-0.0674,0.9902,0.063,-3.7231,4.1504,4.6997,19
-0.0674,0.9902,0.063,-3.7231,4.1504,4.6997,19
-0.0674,0.9902,0.063,-3.7231,4.1504,4.6997,19
-0.0547,0.9839,0.0762,-4.6997,3.6011,3.7231,19
-0.0547,0.9839,0.0762,-4.6997,3.6011,3.7231,19
-0.0547,0.9839,0.0762,-4.6997,3.6011,3.7231,19
-0.0547,0.9839,0.0762,-4.6997,3.6011,3.7231,19
-0.0562,0.9668,0.0972,-3.1128,0.4883,2.7466,19
-0.0562,0.9668,0.0972,-3.1128,0.4883,2.7466,19
-0.0562,0.9668,0.0972,-3.1128,0.4883,2.7466,19
-0.0562,0.9668,0.0972,-3.1128,0.4883,2.7466,19
-0.0576,0.9604,0.0825,0.5493,-0.9766,2.8687,19
-0.0576,0.9604,0.0825,0.5493,-0.9766,2.8687,19
-0.0576,0.9604,0.0825,0.5493,-0.9766,2.8687,19
-0.0576,0.9604,0.0825,0.5493,-0.9766,2.8687,19
-0.0757,0.9741,0.0532,2.9907,-0.5493,4.4556,19
-0.0757,0.9741,0.0532,2.9907,-0.5493,4.4556,19
-0.0757,0.9741,0.0532,2.9907,-0.5493,4.4556,19
-0.0757,0.9741,0.0532,2.9907,-0.5493,4.4556,19
-0.0718,1.0117,0.0508,1.2207,-3.2959,5.0049,19
-0.0718,1.0117,0.0508,1.2207,-3.2959,5.0049,19
-0.0718,1.0117,0.0508,1.2207,-3.2959,5.0049,19
-0.0718,1.0117,0.0508,1.2207,-3.2959,5.0049,19
-0.0576,1.0186,0.0591,-1.5869,-2.8076,3.1738,19
-0.0576,1.0186,0.0591,-1.5869,-2.8076,3.1738,19
-0.0576,1.0186,0.0591,-1.5869,-2.8076,3.1738,19
-0.0576,1.0186,0.0591,-1.5869,-2.8076,3.1738,19
-0.0635,1.0024,0.0684,-1.9531,-2.3804,-0.5493,19
-0.0635,1.0024,0.0684,-1.9531,-2.3804,-0.5493,19
-0.0635,1.0024,0.0684,-1.9531,-2.3804,-0.5493,19
-0.0635,1.0024,0.0684,-1.9531,-2.3804,-0.5493,19
-0.0737,0.999,0.0659,-3.1738,-1.9531,-2.4414,19
-0.0737,0.999,0.0659,-3.1738,-1.9531,-2.4414,19
-0.0737,0.999,0.0659,-3.1738,-1.9531,-2.4414,19
-0.0737,0.999,0.0659,-3.1738,-1.9531,-2.4414,19
-0.0889,0.9795,0.062,-4.0283,-2.5024,-1.709,19
-0.0889,0.9795,0.062,-4.0283,-2.5024,-1.709,19
-0.0889,0.9795,0.062,-4.0283,-2.5024,-1.709,19
-0.0889,0.9795,0.062,-4.0283,-2.5024,-1.709,19
-0.0923,0.9717,0.0718,0.0,-3.7842,-0.9155,19
-0.0923,0.9717,0.0718,0.0,-3.7842,-0.9155,19
-0.0923,0.9717,0.0718,0.0,-3.7842,-0.9155,19
-0.0923,0.9717,0.0718,0.0,-3.7842,-0.9155,19
-0.0854,0.9834,0.0654,0.7324,-1.709,-1.6479,19
-0.0854,0.9834,0.0654,0.7324,-1.709,-1.6479,19
-0.0854,0.9834,0.0654,0.7324,-1.709,-1.6479,19
-0.0854,0.9834,0.0654,0.7324,-1.709,-1.6479,19
-0.0796,0.9805,0.063,1.9531,0.7935,-2.5024,19
-0.0796,0.9805,0.063,1.9531,0.7935,-2.5024,19
-0.0796,0.9805,0.063,1.9531,0.7935,-2.5024,19
-0.0796,0.9805,0.063,1.9531,0.7935,-2.5024,19
-0.0649,0.9912,0.0571,1.709,1.2817,-3.418,19
-0.0649,0.9912,0.0571,1.709,1.2817,-3.418,19
-0.0649,0.9912,0.0571,1.709,1.2817,-3.418,19
-0.0649,0.9912,0.0571,1.709,1.2817,-3.418,19
-0.0435,1.0044,0.0522,1.0376,2.0752,-3.2959,19
-0.0435,1.0044,0.0522,1.0376,2.0752,-3.2959,19
-0.0435,1.0044,0.0522,1.0376,2.0752,-3.2959,19
-0.0435,1.0044,0.0522,1.0376,2.0752,-3.2959,19
-0.0347,1.0078,0.0459,-1.1597,3.6621,-2.5635,19
-0.0347,1.0078,0.0459,-1.1597,3.6621,-2.5635,19
-0.0347,1.0078,0.0459,-1.1597,3.6621,-2.5635,19
-0.0347,1.0078,0.0459,-1.1597,3.6621,-2.5635,19
-0.0488,1.001,0.0552,-1.77,7.0801,-1.3428,19
-0.0488,1.001,0.0552,-1.77,7.0801,-1.3428,20
-0.0488,1.001,0.0552,-1.77,7.0801,-1.3428,20
-0.0488,1.001,0.0552,-1.77,7.0801,-1.3428,20
-0.0796,0.9961,0.061,-1.1597,6.3477,0.1831,20
-0.0796,0.9961,0.061,-1.1597,6.3477,0.1831,20
-0.0796,0.9961,0.061,-1.1597,6.3477,0.1831,20
-0.0796,0.9961,0.061,-1.1597,6.3477,0.1831,20
-0.0938,0.9927,0.0605,-1.4038,4.3945,1.4038,20
-0.0938,0.9927,0.0605,-1.4038,4.3945,1.4038,20
-0.0938,0.9927,0.0605,-1.4038,4.3945,1.4038,20
-0.0938,0.9927,0.0605,-1.4038,4.3945,1.4038,20
-0.083,0.9932,0.0615,-0.9155,3.54,0.4883,20
-0.083,0.9932,0.0615,-0.9155,3.54,0.4883,20
-0.083,0.9932,0.0615,-0.9155,3.54,0.4883,20
-0.083,0.9932,0.0615,-0.9155,3.54,0.4883,20
-0.0649,1.0024,0.0669,-2.5024,3.0518,0.0,20
-0.0649,1.0024,0.0669,-2.5024,3.0518,0.0,20
-0.0649,1.0024,0.0669,-2.5024,3.0518,0.0,20
-0.0649,1.0024,0.0669,-2.5024,3.0518,0.0,20
-0.0405,0.9834,0.0801,-3.54,1.0986,0.3662,20
-0.0405,0.9834,0.0801,-3.54,1.0986,0.3662,20
-0.0405,0.9834,0.0801,-3.54,1.0986,0.3662,20
-0.0405,0.9834,0.0801,-3.54,1.0986,0.3662,20
-0.0405,0.9834,0.0801,-3.54,1.0986,0.3662,20
-0.021,0.9761,0.0728,-3.1128,0.1221,1.2207,20
-0.021,0.9761,0.0728,-3.1128,0.1221,1.2207,20
-0.021,0.9761,0.0728,-3.1128,0.1221,1.2207,20
-0.021,0.9761,0.0728,-3.1128,0.1221,1.2207,20
-0.0264,0.9795,0.0737,-2.8076,0.3662,1.709,20
-0.0264,0.9795,0.0737,-2.8076,0.3662,1.709,20
-0.0264,0.9795,0.0737,-2.8076,0.3662,1.709,20
-0.0264,0.9795,0.0737,-2.8076,0.3662,1.709,20
-0.0552,0.9839,0.0767,-2.6855,0.0,1.77,20
-0.0552,0.9839,0.0767,-2.6855,0.0,1.77,20
-0.0552,0.9839,0.0767,-2.6855,0.0,1.77,20
-0.0552,0.9839,0.0767,-2.6855,0.0,1.77,20
-0.085,0.9932,0.0767,-2.4414,-1.1597,3.418,20
-0.085,0.9932,0.0767,-2.4414,-1.1597,3.418,20
-0.085,0.9932,0.0767,-2.4414,-1.1597,3.418,20
-0.085,0.9932,0.0767,-2.4414,-1.1597,3.418,20
-0.0742,0.9912,0.0771,-2.6855,-4.0283,4.5166,20
-0.0742,0.9912,0.0771,-2.6855,-4.0283,4.5166,20
-0.0742,0.9912,0.0771,-2.6855,-4.0283,4.5166,20
-0.0742,0.9912,0.0771,-2.6855,-4.0283,4.5166,20
-0.0449,0.9858,0.0752,-1.3428,-6.8359,4.4556,20
-0.0449,0.9858,0.0752,-1.3428,-6.8359,4.4556,20
-0.0449,0.9858,0.0752,-1.3428,-6.8359,4.4556,20
-0.0449,0.9858,0.0752,-1.3428,-6.8359,4.4556,20
-0.0356,0.9834,0.0649,-0.4883,-7.8125,2.5024,20
-0.0356,0.9834,0.0649,-0.4883,-7.8125,2.5024,20
-0.0356,0.9834,0.0649,-0.4883,-7.8125,2.5024,20
-0.0356,0.9834,0.0649,-0.4883,-7.8125,2.5024,20
-0.0347,0.9824,0.0635,-1.6479,-8.0566,0.4883,20
-0.0347,0.9824,0.0635,-1.6479,-8.0566,0.4883,20
-0.0347,0.9824,0.0635,-1.6479,-8.0566,0.4883,20
-0.0347,0.9824,0.0635,-1.6479,-8.0566,0.4883,20
-0.0391,0.9736,0.0669,-3.8452,-6.897,-0.1831,20
-0.0391,0.9736,0.0669,-3.8452,-6.897,-0.1831,20
-0.0391,0.9736,0.0669,-3.8452,-6.897,-0.1831,20
-0.0391,0.9736,0.0669,-3.8452,-6.897,-0.1831,20
-0.0449,0.9648,0.0742,-4.8218,-5.3711,0.061,20
-0.0449,0.9648,0.0742,-4.8218,-5.3711,0.061,20
-0.0449,0.9648,0.0742,-4.8218,-5.3711,0.061,20
-0.0449,0.9648,0.0742,-4.8218,-5.3711,0.061,20
-0.0503,0.9614,0.0767,-4.1504,-4.4556,1.2817,20
-0.0503,0.9614,0.0767,-4.1504,-4.4556,1.2817,20
-0.0503,0.9614,0.0767,-4.1504,-4.4556,1.2817,20
-0.0503,0.9614,0.0767,-4.1504,-4.4556,1.2817,20
-0.0552,0.9683,0.0806,-1.3428,-3.7842,1.9531,20
-0.0552,0.9683,0.0806,-1.3428,-3.7842,1.9531,20
-0.0552,0.9683,0.0806,-1.3428,-3.7842,1.9531,20
-0.0552,0.9683,0.0806,-1.3428,-3.7842,1.9531,20
-0.0557,0.9731,0.0771,0.4272,-3.2349,1.2817,20
-0.0557,0.9731,0.0771,0.4272,-3.2349,1.2817,20
-0.0557,0.9731,0.0771,0.4272,-3.2349,1.2817,20
-0.0557,0.9731,0.0771,0.4272,-3.2349,1.2817,20
-0.0522,0.9668,0.0757,1.0986,-2.8687,0.1221,20
-0.0522,0.9668,0.0757,1.0986,-2.8687,0.1221,20
-0.0522,0.9668,0.0757,1.0986,-2.8687,0.1221,20
-0.0522,0.9668,0.0757,1.0986,-2.8687,0.1221,20
